2020/07/12 02:38:58 I NetHack Scoreboard / Feeder
2020/07/12 02:38:58 I (c) 2013-17 Borek Lupomesky
2020/07/12 02:38:58 I ---
2020/07/12 02:38:58 I Loaded 93 configured logfiles
2020/07/12 02:38:58 I Loaded 27 name translations
2020/07/12 02:38:58 I Checking update table
2020/07/12 02:38:58 I Update table has 66 entries
2020/07/12 02:38:58 I ---
2020/07/12 02:38:58 I [nh/nao] Processing started
2020/07/12 02:38:58 I [nh/nao] Local file is logs/nao.nh.343.log
2020/07/12 02:38:58 I [nh/nao] Logfile URL is http://alt.org/nethack/xlogfile.full.txt
2020/07/12 02:38:58 I [nh/nao] Getting logfile from the server
2020/07/12 02:38:58 I [nh/nao] Logfile retrieved successfully, got 0 bytes
2020/07/12 02:38:58 I [nh/nao] Setting time zone to UTC
2020/07/12 02:38:58 I [nh/nao] Starting database transaction
2020/07/12 03:43:11 W [unh/une] Eval ended with error: Died at ./nhdb-feeder.pl line 1323, <F> line 3585691.
2020/07/12 03:43:11 I [unh/une] Processing finished
2020/07/12 03:43:11 I ---
2020/07/12 03:43:11 I [nh4/n4o] Processing started
2020/07/12 03:43:11 I [nh4/n4o] Local file is logs/n4o.nh4-3.log
2020/07/12 03:43:11 I [nh4/n4o] Logfile URL is http://nethack4.org/xlogfile.txt
2020/07/12 03:43:11 I [nh4/n4o] Getting logfile from the server
2020/07/12 03:43:11 I [nh4/n4o] Logfile retrieved successfully, got 0 bytes
2020/07/12 03:43:11 I [nh4/n4o] Setting time zone to UTC
2020/07/12 03:43:11 I [nh4/n4o] Starting database transaction
2020/07/12 03:43:11 I [nh4/n4o] Processing file logs/n4o.nh4-3.log
2020/07/12 03:43:17 I [nh4/n4o] Processing (3944 lines, 788 l/sec)
2020/07/12 03:43:23 I [nh4/n4o] Processing (8597 lines, 930 l/sec)
2020/07/12 03:43:27 I [nh4/n4o] Closing overlapping streak 12420
2020/07/12 03:43:29 I [nh4/n4o] Processing (13002 lines, 881 l/sec)
2020/07/12 03:43:35 I [nh4/n4o] Processing (17555 lines, 910 l/sec)
2020/07/12 03:43:41 I [nh4/n4o] Processing (22257 lines, 940 l/sec)
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12435
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12436
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12437
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12438
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12439
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12440
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12441
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12442
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12443
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12444
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12445
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12446
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12447
2020/07/12 03:43:44 I [nh4/n4o] Closing overlapping streak 12448
2020/07/12 03:43:47 I [nh4/n4o] Processing (26568 lines, 862 l/sec)
2020/07/12 03:43:53 I [nh4/n4o] Processing (30693 lines, 825 l/sec)
2020/07/12 03:43:56 I [nh4/n4o] Finished reading 32598 lines
2020/07/12 03:43:58 I [nh4/n4o] Transaction commited
2020/07/12 03:43:58 I [nh4/n4o] Processing finished
2020/07/12 03:43:58 I ---
2020/07/12 03:43:58 I [ace/ade] Processing started
2020/07/12 03:43:58 I [ace/ade] Local file is logs/ade.ace.log
2020/07/12 03:43:58 I [ace/ade] Logfile URL is https://ascension.run/history/ade/xlogfiles/acehack
2020/07/12 03:43:58 I [ace/ade] Static logfile, skipping retrieval
2020/07/12 03:43:58 E [ace/ade] Failed to open local file logs/ade.ace.log
2020/07/12 03:43:58 W [ace/ade] Eval ended with error: Died at ./nhdb-feeder.pl line 1323, <F> line 3618289.
2020/07/12 03:43:58 I [ace/ade] Processing finished
2020/07/12 03:43:58 I ---
2020/07/12 03:43:58 I [sh/shc] Processing started
2020/07/12 03:43:58 I [sh/shc] Local file is logs/shc.sh.log
2020/07/12 03:43:58 I [sh/shc] Logfile URL is http://sporkhack.com/xlogfile
2020/07/12 03:43:58 I [sh/shc] Static logfile, skipping retrieval
2020/07/12 03:43:58 E [sh/shc] Failed to open local file logs/shc.sh.log
2020/07/12 03:43:58 W [sh/shc] Eval ended with error: Died at ./nhdb-feeder.pl line 1323, <F> line 3618289.
2020/07/12 03:43:58 I [sh/shc] Processing finished
2020/07/12 03:43:58 I ---
2020/07/12 03:43:58 I [gh/gho] Processing started
2020/07/12 03:43:58 I [gh/gho] Local file is logs/gho.gh.log
2020/07/12 03:43:58 I [gh/gho] Logfile URL is http://grunthack.org/xlogfile
2020/07/12 03:43:58 I [gh/gho] Getting logfile from the server
2020/07/12 03:43:58 W [gh/gho] Failed to get the logfile
2020/07/12 03:43:58 W [gh/gho] Eval ended with error: Died at ./nhdb-feeder.pl line 1302, <F> line 3618289.
2020/07/12 03:43:58 I [gh/gho] Processing finished
2020/07/12 03:43:58 I ---
2020/07/12 03:43:58 I [nh4/n4o] Processing started
2020/07/12 03:43:58 I [nh4/n4o] Local file is logs/n4o.nh4-2.log
2020/07/12 03:43:58 I [nh4/n4o] Logfile URL is http://nethack4.org/4.2-xlogfile
2020/07/12 03:43:58 I [nh4/n4o] Static logfile, skipping retrieval
2020/07/12 03:43:58 E [nh4/n4o] Failed to open local file logs/n4o.nh4-2.log
2020/07/12 03:43:58 W [nh4/n4o] Eval ended with error: Died at ./nhdb-feeder.pl line 1323, <F> line 3618289.
2020/07/12 03:43:58 I [nh4/n4o] Processing finished
2020/07/12 03:43:58 I ---
2020/07/12 03:43:58 I [dnh/did] Processing started
2020/07/12 03:43:58 I [dnh/did] Local file is logs/did.dnh.log
2020/07/12 03:43:58 I [dnh/did] Logfile URL is http://dnethack.ilbelkyr.de/xlogfile.txt
2020/07/12 03:43:58 I [dnh/did] Static logfile, skipping retrieval
2020/07/12 03:43:58 E [dnh/did] Failed to open local file logs/did.dnh.log
2020/07/12 03:43:58 W [dnh/did] Eval ended with error: Died at ./nhdb-feeder.pl line 1323, <F> line 3618289.
2020/07/12 03:43:58 I [dnh/did] Processing finished
2020/07/12 03:43:58 I ---
2020/07/12 03:43:58 I [unh/unu] Processing started
2020/07/12 03:43:58 I [unh/unu] Local file is logs/unu.unh.log
2020/07/12 03:43:58 I [unh/unu] Logfile URL is https://ascension.run/history/unn/us/xlogfile
2020/07/12 03:43:58 I [unh/unu] Static logfile, skipping retrieval
2020/07/12 03:43:58 E [unh/unu] Failed to open local file logs/unu.unh.log
2020/07/12 03:43:58 W [unh/unu] Eval ended with error: Died at ./nhdb-feeder.pl line 1323, <F> line 3618289.
2020/07/12 03:43:58 I [unh/unu] Processing finished
2020/07/12 03:43:58 I ---
2020/07/12 03:43:58 I [ace/aeu] Processing started
2020/07/12 03:43:58 I [ace/aeu] Local file is logs/aeu.ace.log
2020/07/12 03:43:58 I [ace/aeu] Logfile URL is https://ascension.run/history/aeu/xlogfiles/acehack
2020/07/12 03:43:58 I [ace/aeu] Static logfile, skipping retrieval
2020/07/12 03:43:58 E [ace/aeu] Failed to open local file logs/aeu.ace.log
2020/07/12 03:43:58 W [ace/aeu] Eval ended with error: Died at ./nhdb-feeder.pl line 1323, <F> line 3618289.
2020/07/12 03:43:58 I [ace/aeu] Processing finished
2020/07/12 03:43:58 I ---
2020/07/12 03:43:58 I [dnh/asc] Processing started
2020/07/12 03:43:58 I [dnh/asc] Local file is logs/asc.dnh.log
2020/07/12 03:43:58 I [dnh/asc] Logfile URL is https://ascension.run/xlogfiles/dnethack
2020/07/12 03:43:58 I [dnh/asc] Getting logfile from the server
2020/07/12 03:44:08 W [dnh/asc] Failed to get the logfile
2020/07/12 03:44:08 W [dnh/asc] Eval ended with error: Died at ./nhdb-feeder.pl line 1302, <F> line 3618289.
2020/07/12 03:44:08 I [dnh/asc] Processing finished
2020/07/12 03:44:08 I ---
2020/07/12 03:44:08 I [nhf/asc] Processing started
2020/07/12 03:44:08 I [nhf/asc] Local file is logs/asc.nhf.log
2020/07/12 03:44:08 I [nhf/asc] Logfile URL is https://ascension.run/xlogfiles/nhfourk
2020/07/12 03:44:08 I [nhf/asc] Getting logfile from the server
2020/07/12 03:44:18 W [nhf/asc] Failed to get the logfile
2020/07/12 03:44:18 W [nhf/asc] Eval ended with error: Died at ./nhdb-feeder.pl line 1302, <F> line 3618289.
2020/07/12 03:44:18 I [nhf/asc] Processing finished
2020/07/12 03:44:18 I ---
2020/07/12 03:44:18 I [sh/asc] Processing started
2020/07/12 03:44:18 I [sh/asc] Local file is logs/asc.sh.2015.log
2020/07/12 03:44:18 I [sh/asc] Logfile URL is https://ascension.run/history/junethack2015/xlogfiles/sporkhack
2020/07/12 03:44:18 I [sh/asc] Static logfile, skipping retrieval
2020/07/12 03:44:18 E [sh/asc] Failed to open local file logs/asc.sh.2015.log
2020/07/12 03:44:18 W [sh/asc] Eval ended with error: Died at ./nhdb-feeder.pl line 1323, <F> line 3618289.
2020/07/12 03:44:18 I [sh/asc] Processing finished
2020/07/12 03:44:18 I ---
2020/07/12 03:44:18 I [gh/asc] Processing started
2020/07/12 03:44:18 I [gh/asc] Local file is logs/asc.gh.2015.log
2020/07/12 03:44:18 I [gh/asc] Logfile URL is https://ascension.run/history/junethack2015/xlogfiles/grunthack
2020/07/12 03:44:18 I [gh/asc] Static logfile, skipping retrieval
2020/07/12 03:44:18 E [gh/asc] Failed to open local file logs/asc.gh.2015.log
2020/07/12 03:44:18 W [gh/asc] Eval ended with error: Died at ./nhdb-feeder.pl line 1323, <F> line 3618289.
2020/07/12 03:44:18 I [gh/asc] Processing finished
2020/07/12 03:44:18 I ---
2020/07/12 03:44:18 I [unh/asc] Processing started
2020/07/12 03:44:18 I [unh/asc] Local file is logs/asc.unh.log
2020/07/12 03:44:18 I [unh/asc] Logfile URL is https://ascension.run/xlogfiles/unnethack
2020/07/12 03:44:18 I [unh/asc] Getting logfile from the server
2020/07/12 03:44:28 W [unh/asc] Failed to get the logfile
2020/07/12 03:44:28 W [unh/asc] Eval ended with error: Died at ./nhdb-feeder.pl line 1302, <F> line 3618289.
2020/07/12 03:44:28 I [unh/asc] Processing finished
2020/07/12 03:44:28 I ---
2020/07/12 03:44:28 I [dyn/asc] Processing started
2020/07/12 03:44:28 I [dyn/asc] Local file is logs/asc.dyn.log
2020/07/12 03:44:28 I [dyn/asc] Logfile URL is https://ascension.run/xlogfiles/dynahack
2020/07/12 03:44:28 I [dyn/asc] Getting logfile from the server
2020/07/12 03:44:38 W [dyn/asc] Failed to get the logfile
2020/07/12 03:44:38 W [dyn/asc] Eval ended with error: Died at ./nhdb-feeder.pl line 1302, <F> line 3618289.
2020/07/12 03:44:38 I [dyn/asc] Processing finished
2020/07/12 03:44:38 I ---
2020/07/12 03:44:38 I [nh4/asc] Processing started
2020/07/12 03:44:38 I [nh4/asc] Local file is logs/asc.nh4.log
2020/07/12 03:44:38 I [nh4/asc] Logfile URL is https://ascension.run/xlogfiles/nethack4
2020/07/12 03:44:38 I [nh4/asc] Getting logfile from the server
2020/07/12 03:44:48 W [nh4/asc] Failed to get the logfile
2020/07/12 03:44:48 W [nh4/asc] Eval ended with error: Died at ./nhdb-feeder.pl line 1302, <F> line 3618289.
2020/07/12 03:44:48 I [nh4/asc] Processing finished
2020/07/12 03:44:48 I ---
2020/07/12 03:44:48 I [fh/asc] Processing started
2020/07/12 03:44:48 I [fh/asc] Local file is logs/asc.fh.log
2020/07/12 03:44:48 I [fh/asc] Logfile URL is https://ascension.run/xlogfiles/fiqhack
2020/07/12 03:44:48 I [fh/asc] Getting logfile from the server
2020/07/12 03:44:59 W [fh/asc] Failed to get the logfile
2020/07/12 03:44:59 W [fh/asc] Eval ended with error: Died at ./nhdb-feeder.pl line 1302, <F> line 3618289.
2020/07/12 03:44:59 I [fh/asc] Processing finished
2020/07/12 03:44:59 I ---
2020/07/12 03:44:59 I [nh/nao] Processing started
2020/07/12 03:44:59 I [nh/nao] Local file is logs/nao.nh.360.log
2020/07/12 03:44:59 I [nh/nao] Logfile URL is https://alt.org/nethack/xlogfile.nh360
2020/07/12 03:44:59 I [nh/nao] Getting logfile from the server
2020/07/12 03:44:59 I [nh/nao] Logfile retrieved successfully, got 0 bytes
2020/07/12 03:44:59 I [nh/nao] Setting time zone to UTC
2020/07/12 03:44:59 I [nh/nao] Starting database transaction
2020/07/12 03:44:59 I [nh/nao] Processing file logs/nao.nh.360.log
2020/07/12 03:45:05 I [nh/nao] Processing (3597 lines, 719 l/sec)
2020/07/12 03:45:11 I [nh/nao] Processing (8239 lines, 928 l/sec)
2020/07/12 03:45:17 I [nh/nao] Processing (12835 lines, 919 l/sec)
2020/07/12 03:45:23 I [nh/nao] Processing (17308 lines, 894 l/sec)
2020/07/12 03:45:29 I [nh/nao] Processing (21930 lines, 924 l/sec)
2020/07/12 03:45:35 I [nh/nao] Processing (26267 lines, 867 l/sec)
2020/07/12 03:45:41 I [nh/nao] Processing (30683 lines, 883 l/sec)
2020/07/12 03:45:47 I [nh/nao] Processing (35223 lines, 908 l/sec)
2020/07/12 03:45:53 I [nh/nao] Processing (39740 lines, 903 l/sec)
2020/07/12 03:45:59 I [nh/nao] Processing (44464 lines, 944 l/sec)
2020/07/12 03:46:05 I [nh/nao] Processing (49158 lines, 938 l/sec)
2020/07/12 03:46:11 I [nh/nao] Processing (53885 lines, 945 l/sec)
2020/07/12 03:46:17 I [nh/nao] Processing (58665 lines, 956 l/sec)
2020/07/12 03:46:23 I [nh/nao] Processing (63370 lines, 941 l/sec)
2020/07/12 03:46:29 I [nh/nao] Processing (68198 lines, 965 l/sec)
2020/07/12 03:46:35 I [nh/nao] Processing (72839 lines, 928 l/sec)
2020/07/12 03:46:41 I [nh/nao] Processing (77321 lines, 896 l/sec)
2020/07/12 03:46:47 I [nh/nao] Processing (81957 lines, 927 l/sec)
2020/07/12 03:46:53 I [nh/nao] Processing (86718 lines, 952 l/sec)
2020/07/12 03:46:59 I [nh/nao] Processing (91219 lines, 900 l/sec)
2020/07/12 03:47:05 I [nh/nao] Processing (95913 lines, 938 l/sec)
2020/07/12 03:47:11 I [nh/nao] Processing (100758 lines, 969 l/sec)
2020/07/12 03:47:17 I [nh/nao] Processing (105462 lines, 940 l/sec)
2020/07/12 03:47:23 I [nh/nao] Processing (110163 lines, 940 l/sec)
2020/07/12 03:47:29 I [nh/nao] Processing (114704 lines, 908 l/sec)
2020/07/12 03:47:35 I [nh/nao] Processing (119326 lines, 924 l/sec)
2020/07/12 03:47:41 I [nh/nao] Processing (123952 lines, 925 l/sec)
2020/07/12 03:47:47 I [nh/nao] Processing (128544 lines, 918 l/sec)
2020/07/12 03:47:53 I [nh/nao] Processing (133095 lines, 910 l/sec)
2020/07/12 03:47:59 I [nh/nao] Processing (137622 lines, 905 l/sec)
2020/07/12 03:48:05 I [nh/nao] Processing (142125 lines, 900 l/sec)
2020/07/12 03:48:11 I [nh/nao] Processing (146734 lines, 921 l/sec)
2020/07/12 03:48:17 I [nh/nao] Processing (151333 lines, 919 l/sec)
2020/07/12 03:48:23 I [nh/nao] Processing (156049 lines, 943 l/sec)
2020/07/12 03:48:29 I [nh/nao] Processing (160511 lines, 892 l/sec)
2020/07/12 03:48:35 I [nh/nao] Processing (165419 lines, 981 l/sec)
2020/07/12 03:48:41 I [nh/nao] Processing (170139 lines, 944 l/sec)
2020/07/12 03:48:47 I [nh/nao] Processing (175146 lines, 1001 l/sec)
2020/07/12 03:48:53 I [nh/nao] Processing (180034 lines, 977 l/sec)
2020/07/12 03:48:59 I [nh/nao] Processing (185012 lines, 995 l/sec)
2020/07/12 03:49:05 I [nh/nao] Processing (189882 lines, 974 l/sec)
2020/07/12 03:49:11 I [nh/nao] Processing (194635 lines, 950 l/sec)
2020/07/12 03:49:17 I [nh/nao] Processing (199405 lines, 954 l/sec)
2020/07/12 03:49:23 I [nh/nao] Processing (204247 lines, 968 l/sec)
2020/07/12 03:49:29 I [nh/nao] Processing (209247 lines, 1000 l/sec)
2020/07/12 03:49:35 I [nh/nao] Processing (213961 lines, 942 l/sec)
2020/07/12 03:49:41 I [nh/nao] Processing (218668 lines, 941 l/sec)
2020/07/12 03:49:47 I [nh/nao] Processing (223620 lines, 990 l/sec)
2020/07/12 03:49:53 I [nh/nao] Processing (228361 lines, 948 l/sec)
2020/07/12 03:49:59 I [nh/nao] Processing (233282 lines, 984 l/sec)
2020/07/12 03:50:05 I [nh/nao] Processing (238237 lines, 991 l/sec)
2020/07/12 03:50:11 I [nh/nao] Processing (242976 lines, 947 l/sec)
2020/07/12 03:50:17 I [nh/nao] Processing (247670 lines, 938 l/sec)
2020/07/12 03:50:23 I [nh/nao] Processing (252586 lines, 983 l/sec)
2020/07/12 03:50:29 I [nh/nao] Processing (257236 lines, 930 l/sec)
2020/07/12 03:50:35 I [nh/nao] Processing (261843 lines, 921 l/sec)
2020/07/12 03:50:41 I [nh/nao] Processing (266577 lines, 946 l/sec)
2020/07/12 03:50:47 I [nh/nao] Processing (271282 lines, 941 l/sec)
2020/07/12 03:50:53 I [nh/nao] Processing (276189 lines, 981 l/sec)
2020/07/12 03:50:59 I [nh/nao] Processing (281010 lines, 964 l/sec)
2020/07/12 03:51:05 I [nh/nao] Processing (285911 lines, 980 l/sec)
2020/07/12 03:51:11 I [nh/nao] Processing (290776 lines, 973 l/sec)
2020/07/12 03:51:17 I [nh/nao] Processing (295483 lines, 941 l/sec)
2020/07/12 03:51:23 I [nh/nao] Processing (300115 lines, 926 l/sec)
2020/07/12 03:51:29 I [nh/nao] Processing (304914 lines, 959 l/sec)
2020/07/12 03:51:35 I [nh/nao] Processing (309598 lines, 936 l/sec)
2020/07/12 03:51:41 I [nh/nao] Processing (314278 lines, 936 l/sec)
2020/07/12 03:51:47 I [nh/nao] Processing (319213 lines, 987 l/sec)
2020/07/12 03:51:53 I [nh/nao] Processing (324245 lines, 1006 l/sec)
2020/07/12 03:51:59 I [nh/nao] Processing (328963 lines, 943 l/sec)
2020/07/12 03:52:05 I [nh/nao] Processing (333629 lines, 933 l/sec)
2020/07/12 03:52:11 I [nh/nao] Processing (338282 lines, 930 l/sec)
2020/07/12 03:52:17 I [nh/nao] Processing (342879 lines, 919 l/sec)
2020/07/12 03:52:23 I [nh/nao] Processing (347716 lines, 967 l/sec)
2020/07/12 03:52:29 I [nh/nao] Processing (352459 lines, 948 l/sec)
2020/07/12 03:52:35 I [nh/nao] Processing (357326 lines, 973 l/sec)
2020/07/12 03:52:41 I [nh/nao] Processing (362110 lines, 956 l/sec)
2020/07/12 03:52:47 I [nh/nao] Processing (367146 lines, 1007 l/sec)
2020/07/12 03:52:53 I [nh/nao] Processing (371920 lines, 954 l/sec)
2020/07/12 03:52:59 I [nh/nao] Processing (376823 lines, 980 l/sec)
2020/07/12 03:53:05 I [nh/nao] Processing (381748 lines, 985 l/sec)
2020/07/12 03:53:11 I [nh/nao] Processing (386570 lines, 964 l/sec)
2020/07/12 03:53:17 I [nh/nao] Processing (391576 lines, 1001 l/sec)
2020/07/12 03:53:23 I [nh/nao] Processing (396401 lines, 965 l/sec)
2020/07/12 03:53:29 I [nh/nao] Processing (401187 lines, 957 l/sec)
2020/07/12 03:53:35 I [nh/nao] Processing (406077 lines, 978 l/sec)
2020/07/12 03:53:41 I [nh/nao] Processing (410714 lines, 927 l/sec)
2020/07/12 03:53:47 I [nh/nao] Processing (415187 lines, 894 l/sec)
2020/07/12 03:53:53 I [nh/nao] Processing (420019 lines, 966 l/sec)
2020/07/12 03:53:59 I [nh/nao] Processing (424666 lines, 929 l/sec)
2020/07/12 03:54:05 I [nh/nao] Processing (429370 lines, 940 l/sec)
2020/07/12 03:54:11 I [nh/nao] Processing (434101 lines, 946 l/sec)
2020/07/12 03:54:17 I [nh/nao] Processing (438691 lines, 918 l/sec)
2020/07/12 03:54:23 I [nh/nao] Processing (443303 lines, 922 l/sec)
2020/07/12 03:54:29 I [nh/nao] Processing (447938 lines, 927 l/sec)
2020/07/12 03:54:35 I [nh/nao] Processing (452586 lines, 929 l/sec)
2020/07/12 03:54:41 I [nh/nao] Processing (457006 lines, 884 l/sec)
2020/07/12 03:54:47 I [nh/nao] Processing (461524 lines, 903 l/sec)
2020/07/12 03:54:53 I [nh/nao] Processing (466040 lines, 903 l/sec)
2020/07/12 03:54:59 I [nh/nao] Processing (470570 lines, 906 l/sec)
2020/07/12 03:55:05 I [nh/nao] Processing (475350 lines, 956 l/sec)
2020/07/12 03:55:11 I [nh/nao] Processing (480073 lines, 944 l/sec)
2020/07/12 03:55:17 I [nh/nao] Processing (484839 lines, 953 l/sec)
2020/07/12 03:55:23 I [nh/nao] Processing (489498 lines, 931 l/sec)
2020/07/12 03:55:29 I [nh/nao] Processing (494331 lines, 966 l/sec)
2020/07/12 03:55:35 I [nh/nao] Processing (499268 lines, 987 l/sec)
2020/07/12 03:55:41 I [nh/nao] Processing (503888 lines, 924 l/sec)
2020/07/12 03:55:47 I [nh/nao] Processing (508675 lines, 957 l/sec)
2020/07/12 03:55:53 I [nh/nao] Processing (513504 lines, 965 l/sec)
2020/07/12 03:55:59 I [nh/nao] Processing (518261 lines, 951 l/sec)
2020/07/12 03:56:05 I [nh/nao] Processing (522978 lines, 943 l/sec)
2020/07/12 03:56:11 I [nh/nao] Processing (528018 lines, 1008 l/sec)
2020/07/12 03:56:17 I [nh/nao] Processing (532733 lines, 943 l/sec)
2020/07/12 03:56:23 I [nh/nao] Processing (537521 lines, 957 l/sec)
2020/07/12 03:56:29 I [nh/nao] Processing (542321 lines, 960 l/sec)
2020/07/12 03:56:35 I [nh/nao] Processing (547088 lines, 953 l/sec)
2020/07/12 03:56:41 I [nh/nao] Processing (551819 lines, 946 l/sec)
2020/07/12 03:56:47 I [nh/nao] Processing (556825 lines, 1001 l/sec)
2020/07/12 03:56:53 I [nh/nao] Processing (561687 lines, 972 l/sec)
2020/07/12 03:56:59 I [nh/nao] Processing (566365 lines, 935 l/sec)
2020/07/12 03:57:05 I [nh/nao] Processing (571017 lines, 930 l/sec)
2020/07/12 03:57:11 I [nh/nao] Processing (575559 lines, 908 l/sec)
2020/07/12 03:57:17 I [nh/nao] Processing (580290 lines, 946 l/sec)
2020/07/12 03:57:23 I [nh/nao] Processing (584814 lines, 904 l/sec)
2020/07/12 03:57:29 I [nh/nao] Processing (589117 lines, 860 l/sec)
2020/07/12 03:57:35 I [nh/nao] Processing (593861 lines, 948 l/sec)
2020/07/12 03:57:41 I [nh/nao] Processing (598482 lines, 924 l/sec)
2020/07/12 03:57:47 I [nh/nao] Processing (603171 lines, 937 l/sec)
2020/07/12 03:57:53 I [nh/nao] Processing (607844 lines, 934 l/sec)
2020/07/12 03:57:59 I [nh/nao] Processing (612762 lines, 983 l/sec)
2020/07/12 03:58:05 I [nh/nao] Processing (617626 lines, 972 l/sec)
2020/07/12 03:58:11 I [nh/nao] Processing (622419 lines, 958 l/sec)
2020/07/12 03:58:17 I [nh/nao] Processing (627412 lines, 998 l/sec)
2020/07/12 03:58:23 I [nh/nao] Processing (632141 lines, 945 l/sec)
2020/07/12 03:58:29 I [nh/nao] Processing (636963 lines, 964 l/sec)
2020/07/12 03:58:35 I [nh/nao] Processing (641814 lines, 970 l/sec)
2020/07/12 03:58:41 I [nh/nao] Processing (646555 lines, 948 l/sec)
2020/07/12 03:58:47 I [nh/nao] Processing (651103 lines, 909 l/sec)
2020/07/12 03:58:53 I [nh/nao] Processing (655904 lines, 960 l/sec)
2020/07/12 03:58:59 I [nh/nao] Processing (660609 lines, 941 l/sec)
2020/07/12 03:59:05 I [nh/nao] Processing (665127 lines, 903 l/sec)
2020/07/12 03:59:11 I [nh/nao] Processing (669876 lines, 949 l/sec)
2020/07/12 03:59:17 I [nh/nao] Processing (674631 lines, 951 l/sec)
2020/07/12 03:59:23 I [nh/nao] Processing (679363 lines, 946 l/sec)
2020/07/12 03:59:29 I [nh/nao] Processing (684285 lines, 984 l/sec)
2020/07/12 03:59:35 I [nh/nao] Processing (688846 lines, 912 l/sec)
2020/07/12 03:59:41 I [nh/nao] Processing (693676 lines, 966 l/sec)
2020/07/12 03:59:47 I [nh/nao] Processing (698661 lines, 997 l/sec)
2020/07/12 03:59:53 I [nh/nao] Processing (703529 lines, 973 l/sec)
2020/07/12 03:59:59 I [nh/nao] Processing (708551 lines, 1004 l/sec)
2020/07/12 04:00:05 I [nh/nao] Processing (713375 lines, 964 l/sec)
2020/07/12 04:00:11 I [nh/nao] Processing (718245 lines, 974 l/sec)
2020/07/12 04:00:17 I [nh/nao] Processing (723144 lines, 979 l/sec)
2020/07/12 04:00:23 I [nh/nao] Processing (728031 lines, 977 l/sec)
2020/07/12 04:00:28 I [nh/nao] Finished reading 732441 lines
2020/07/12 04:00:41 I [nh/nao] Transaction commited
2020/07/12 04:00:41 I [nh/nao] Processing finished
2020/07/12 04:00:41 I ---
2020/07/12 04:00:41 I [nh/nao] Processing started
2020/07/12 04:00:41 I [nh/nao] Local file is logs/nao.nh.361dev.log
2020/07/12 04:00:41 I [nh/nao] Logfile URL is https://alt.org/nethack/xlogfile.nh361dev
2020/07/12 04:00:41 I [nh/nao] Getting logfile from the server
2020/07/12 04:00:41 I [nh/nao] Logfile retrieved successfully, got 0 bytes
2020/07/12 04:00:41 I [nh/nao] Setting time zone to UTC
2020/07/12 04:00:41 I [nh/nao] Starting database transaction
2020/07/12 04:00:41 I [nh/nao] Processing file logs/nao.nh.361dev.log
2020/07/12 04:00:47 I [nh/nao] Processing (4016 lines, 803 l/sec)
2020/07/12 04:00:53 I [nh/nao] Processing (9054 lines, 1007 l/sec)
2020/07/12 04:00:59 I [nh/nao] Processing (13835 lines, 956 l/sec)
2020/07/12 04:01:05 I [nh/nao] Processing (18429 lines, 918 l/sec)
2020/07/12 04:01:08 I [nh/nao] Finished reading 20937 lines
2020/07/12 04:01:08 I [nh/nao] Transaction commited
2020/07/12 04:01:08 I [nh/nao] Processing finished
2020/07/12 04:01:08 I ---
2020/07/12 04:01:08 I [nh/hdf] Processing started
2020/07/12 04:01:08 I [nh/hdf] Local file is logs/hdf.nh.343.log
2020/07/12 04:01:08 I [nh/hdf] Logfile URL is https://www.hardfought.org/xlogfiles/nh343/xlogfile
2020/07/12 04:01:08 I [nh/hdf] Getting logfile from the server
2020/07/12 04:01:09 I [nh/hdf] Logfile retrieved successfully, got 0 bytes
2020/07/12 04:01:09 I [nh/hdf] Setting time zone to UTC
2020/07/12 04:01:09 I [nh/hdf] Starting database transaction
2020/07/12 04:01:09 I [nh/hdf] Processing file logs/hdf.nh.343.log
2020/07/12 04:01:15 I [nh/hdf] Processing (3934 lines, 786 l/sec)
2020/07/12 04:01:16 I [nh/hdf] Finished reading 4675 lines
2020/07/12 04:01:16 I [nh/hdf] Transaction commited
2020/07/12 04:01:16 I [nh/hdf] Processing finished
2020/07/12 04:01:16 I ---
2020/07/12 04:01:16 I [gh/hdf] Processing started
2020/07/12 04:01:16 I [gh/hdf] Local file is logs/hdf.gh.log
2020/07/12 04:01:16 I [gh/hdf] Logfile URL is https://www.hardfought.org/xlogfiles/gh/xlogfile
2020/07/12 04:01:16 I [gh/hdf] Getting logfile from the server
2020/07/12 04:01:17 I [gh/hdf] Logfile retrieved successfully, got 0 bytes
2020/07/12 04:01:17 I [gh/hdf] Setting time zone to UTC
2020/07/12 04:01:17 I [gh/hdf] Starting database transaction
2020/07/12 04:01:17 I [gh/hdf] Processing file logs/hdf.gh.log
